school_type_enc,subject_category_enc,total_students,teacher_count,past_avg_score,past_pass_rate,submission_rate,marks_deadline_set,days_to_exam,years_of_history,predicted_avg_score
4,2,309,13,71.23,0.7251,0.7818,1,194,8,66.44
1,1,52,3,39.83,0.3812,0.752,1,329,6,43.03
2,3,187,12,44.55,0.3845,0.6394,1,118,7,46.95
3,2,330,17,65.67,0.5987,0.7733,1,148,2,63.6
4,1,326,22,68.34,0.5926,0.7235,1,211,5,68.55
4,3,326,23,0.0,0.0,0.8867,1,122,0,69.17
2,2,131,5,39.15,0.4199,0.9945,1,89,7,42.78
2,1,259,12,68.94,0.6461,0.6837,1,82,9,65.62
4,2,35,2,67.73,0.7239,0.7456,1,285,8,61.25
2,2,130,10,53.05,0.4607,0.6229,1,336,4,51.13
2,3,288,17,64.7,0.6473,0.9329,1,235,8,77.66
1,3,47,3,48.79,0.5293,0.4529,0,132,4,43.45
1,2,327,25,57.43,0.6246,0.6079,0,52,10,58.9
4,1,248,17,53.61,0.5772,0.8539,1,164,1,61.42
3,2,281,15,48.94,0.482,0.5335,1,97,1,46.41
4,3,57,3,71.4,0.6967,0.7091,1,142,9,68.87
2,1,129,6,52.04,0.5106,0.9592,1,72,9,47.72
3,3,87,5,66.49,0.6752,0.6951,0,271,2,65.24
4,2,272,21,81.71,0.7894,0.6953,1,161,10,90.76
3,2,320,24,46.87,0.4455,0.6551,1,235,1,47.8
4,2,215,9,55.69,0.5403,0.7811,1,74,6,62.84
1,3,96,4,30.12,0.2808,0.5925,1,261,4,28.55
4,3,93,4,73.7,0.6929,0.5709,1,12,8,69.74
4,1,45,2,55.61,0.4963,0.7337,1,357,9,57.83
3,1,56,3,73.51,0.8013,0.3206,0,93,7,65.12
1,2,303,14,53.41,0.5636,0.7514,0,50,9,50.9
3,3,35,2,65.16,0.6391,0.5667,1,158,4,64.54
3,1,63,4,55.43,0.5555,0.6732,1,277,6,56.89
4,3,304,20,63.75,0.6466,0.9844,1,227,8,78.04
4,1,302,14,59.51,0.5587,0.7686,1,350,9,60.85
2,2,223,9,59.99,0.6588,0.9581,1,231,1,62.44
2,2,181,8,61.4,0.6299,0.4078,0,360,6,59.11
4,3,210,9,75.1,0.7198,0.9192,1,34,7,73.73
1,1,278,12,77.75,0.8084,0.9984,1,170,9,80.38
2,1,121,6,36.38,0.3209,0.9008,1,336,10,41.04
1,3,205,9,61.38,0.5481,0.9931,1,148,6,62.94
1,1,225,13,50.24,0.5026,0.6764,1,277,6,55.37
2,2,90,5,60.38,0.5945,0.5072,1,37,10,52.95
3,1,165,6,0.0,0.0,0.4557,0,162,0,48.04
1,2,168,10,76.75,0.8331,0.9275,1,337,9,87.76
4,1,179,7,71.7,0.6249,0.506,1,257,3,67.65
2,3,193,9,67.4,0.7195,0.8215,1,260,3,66.71
4,2,58,3,70.21,0.6594,0.6688,1,168,7,65.3
4,1,117,4,59.7,0.6094,0.8993,1,305,6,63.76
2,3,51,2,62.45,0.5848,0.5491,1,140,1,55.51
2,3,50,2,46.01,0.5029,0.6653,1,102,7,41.51
3,2,314,24,59.82,0.5986,0.5217,1,240,2,63.77
1,1,251,15,28.93,0.2687,0.5438,1,157,3,27.37
2,1,120,4,0.0,0.0,0.8531,1,344,0,50.37
3,3,166,7,67.86,0.6436,0.6961,1,158,3,65.48
4,3,72,4,80.25,0.8241,0.7317,1,86,2,73.74
2,2,188,13,50.46,0.4348,0.9512,1,238,8,58.62
4,1,53,2,65.16,0.5894,0.6234,0,40,3,62.89
4,1,288,13,60.31,0.6099,0.723,1,179,6,59.32
4,1,270,19,69.74,0.5977,0.9017,1,336,10,80.62
2,1,218,13,57.95,0.5525,0.6425,1,43,10,52.26
2,2,86,4,73.6,0.7647,0.7573,1,65,7,80.27
4,2,314,18,61.46,0.5852,0.5063,1,337,9,65.77
2,3,137,7,51.53,0.4889,0.6281,1,81,5,51.15
1,1,90,5,37.41,0.3497,0.7939,1,198,4,41.01
2,1,273,15,0.0,0.0,0.6424,1,229,0,43.9
4,1,304,23,71.07,0.6294,0.7285,0,195,7,75.25
2,2,335,23,62.51,0.631,0.694,0,354,9,60.97
4,1,310,20,52.95,0.5384,0.5991,1,37,7,45.6
4,3,175,8,78.7,0.7591,0.5251,1,234,6,72.02
4,2,225,13,68.43,0.7406,0.84,1,299,4,69.92
3,1,207,8,0.0,0.0,0.6677,1,102,0,46.17
3,3,119,7,60.07,0.6234,0.744,0,83,9,55.65
2,2,150,7,67.75,0.732,0.8029,1,94,4,62.01
4,1,115,7,60.27,0.6147,0.6257,1,230,10,59.89
3,1,177,8,63.34,0.5983,0.5844,1,291,6,59.47
4,3,266,10,64.03,0.699,0.6253,1,140,9,67.63
3,1,291,11,49.62,0.4325,0.6365,1,297,9,42.85
2,3,303,19,0.0,0.0,0.6186,0,107,0,39.03
3,2,94,4,63.12,0.6145,0.9847,1,136,3,63.02
1,1,105,7,0.0,0.0,0.4183,0,266,0,28.83
1,3,103,6,42.93,0.4645,0.7543,0,336,1,45.87
2,3,328,17,76.47,0.6821,0.4344,0,291,1,64.52
2,1,82,5,36.86,0.4007,0.7253,0,258,5,35.93
3,2,32,2,0.0,0.0,0.8281,1,337,0,76.31
1,2,133,5,46.16,0.5008,0.7648,1,141,2,49.26
4,1,215,9,63.04,0.6045,0.5559,0,330,5,61.23
1,3,93,5,42.53,0.4644,0.9219,1,37,8,50.89
1,3,128,8,52.32,0.4715,0.6663,0,16,9,49.55
1,2,134,9,56.29,0.5554,0.7048,0,189,1,61.5
2,2,100,4,0.0,0.0,0.5441,1,67,0,63.04
3,3,173,12,74.93,0.7642,0.7166,0,215,3,77.68
4,3,264,11,87.74,0.8361,0.6288,0,101,8,78.52
4,2,111,6,76.43,0.6575,0.5418,1,361,3,70.79
3,1,31,2,58.01,0.5043,0.8897,1,41,3,62.56
3,2,26,2,60.62,0.5778,0.5311,1,264,8,65.65
3,2,28,2,57.39,0.6307,0.6964,1,347,3,58.73
2,2,192,9,0.0,0.0,0.7965,0,236,0,60.25
4,1,95,4,83.5,0.8239,0.306,0,65,9,68.48
1,1,39,2,52.79,0.5609,0.5365,1,326,3,45.65
2,2,46,2,55.94,0.5753,0.9755,1,49,1,58.42
1,2,301,18,61.8,0.6128,0.7781,1,109,7,62.02
3,1,254,11,64.34,0.6343,0.4355,0,346,9,53.44
1,3,165,7,58.13,0.5956,0.8476,1,247,5,51.66
3,1,162,8,0.0,0.0,0.3215,0,88,0,57.41
3,2,63,2,59.95,0.6292,0.3839,0,115,7,43.72
1,2,142,8,42.69,0.4562,0.8286,1,175,8,50.93
1,3,205,10,36.43,0.3574,0.8919,1,194,10,36.18
4,1,342,17,81.22,0.7341,0.8503,1,360,3,82.76
3,1,338,22,52.14,0.5363,0.6542,1,206,8,56.65
3,3,257,16,68.61,0.6231,0.6964,1,356,8,65.31
1,3,308,17,58.64,0.5213,0.8353,0,125,7,66.33
2,2,347,24,66.69,0.6354,0.4486,0,40,1,68.9
2,1,216,12,60.59,0.567,0.7078,1,215,3,66.15
2,3,136,9,51.19,0.4393,0.6819,1,70,7,52.09
3,1,163,6,44.63,0.4173,0.6325,1,300,2,40.43
3,2,66,3,59.46,0.6122,0.644,0,163,8,53.24
3,1,107,5,71.96,0.7471,0.5868,1,138,1,65.43
4,2,281,11,80.29,0.7333,0.6616,1,343,2,78.48
4,2,316,14,64.53,0.6235,0.6305,1,343,5,61.76
1,3,316,22,57.59,0.6187,0.8268,0,295,10,60.45
2,1,38,2,61.72,0.5709,0.8714,1,283,1,66.04
4,1,350,27,68.43,0.6898,0.5314,0,312,4,59.07
4,3,345,19,85.26,0.9125,0.7721,0,42,7,79.48
4,3,222,13,79.82,0.6939,0.7189,1,189,6,80.0
2,2,26,2,55.13,0.594,0.5936,1,256,3,56.13
2,3,237,10,67.01,0.7307,0.5564,1,98,8,66.45
1,2,340,17,47.21,0.4743,0.8089,1,335,2,56.59
4,3,56,2,72.93,0.6354,0.5682,1,210,4,72.17
4,1,151,7,67.34,0.7373,0.5848,1,174,8,62.15
3,2,248,16,76.05,0.78,0.5852,1,127,7,78.39
4,3,265,12,66.99,0.6044,0.5079,1,169,9,58.97
1,1,164,7,42.42,0.3715,0.4544,0,127,8,24.09
3,2,38,2,51.4,0.4896,0.6915,1,17,8,55.24
4,1,226,18,64.12,0.5974,0.3943,0,39,7,59.38
4,1,95,5,67.63,0.5788,0.9273,1,186,10,73.48
3,1,335,16,35.93,0.3418,0.3866,0,151,5,24.4
4,3,327,20,64.83,0.6615,0.887,1,244,7,66.21
2,2,205,9,58.5,0.5456,0.8187,0,292,2,60.62
1,1,276,12,40.96,0.4085,0.5876,1,150,2,28.63
4,2,344,20,71.15,0.7255,0.9678,1,325,4,79.21
2,3,289,17,0.0,0.0,0.5294,1,144,0,56.2
1,1,169,12,34.77,0.3233,0.7717,1,45,9,34.23
2,3,217,10,72.5,0.6454,0.5352,1,76,5,68.07
1,2,55,2,41.08,0.3702,0.5381,1,279,2,31.92
4,3,291,20,64.28,0.6913,0.9466,1,106,6,67.96
1,2,77,3,38.0,0.407,0.9962,1,113,9,40.91
2,1,169,12,41.58,0.3847,0.9022,1,230,10,50.05
1,3,334,13,56.17,0.5533,0.8421,1,44,1,62.72
1,3,236,12,57.85,0.605,0.9267,1,185,7,59.62
3,2,203,12,58.34,0.6271,0.8067,1,138,9,58.09
2,2,80,3,50.14,0.4741,0.4733,0,115,2,44.83
2,1,152,10,56.11,0.6148,0.8274,1,171,1,64.21
3,3,98,5,0.0,0.0,0.9001,1,226,0,68.54
1,2,188,9,36.96,0.3831,0.9075,1,254,1,37.1
4,2,312,12,68.41,0.7317,0.7268,1,37,4,63.86
2,3,192,8,61.2,0.573,0.5788,1,194,2,51.87
4,1,107,6,58.79,0.6124,0.5423,1,352,2,57.51
3,3,195,9,66.42,0.689,0.6381,1,211,1,61.38
3,2,153,6,59.66,0.5116,0.5037,0,165,2,56.05
2,3,212,13,45.96,0.493,0.7511,1,250,7,48.63
3,1,88,3,40.28,0.4177,0.8767,1,226,4,50.16
4,1,47,2,53.63,0.5494,0.6802,0,351,8,59.0
1,3,278,18,61.4,0.5854,0.4639,0,259,6,55.62
2,3,162,9,52.82,0.5603,0.6443,1,101,5,52.52
2,1,312,14,33.91,0.3662,0.84,1,226,7,32.27
4,3,208,9,73.77,0.7548,0.7079,1,223,1,75.58
3,1,314,20,60.38,0.5154,0.6852,1,71,3,64.99
4,1,131,6,65.36,0.7164,0.4434,0,200,6,61.65
3,2,335,19,69.21,0.6992,0.7838,1,169,9,73.31
4,3,271,13,66.26,0.6672,0.8698,1,53,8,60.62
1,2,107,5,0.0,0.0,0.6024,1,302,0,43.39
2,2,313,14,35.56,0.386,0.4549,0,310,6,30.16
1,1,80,3,37.99,0.3771,0.7126,1,248,1,40.49
3,3,202,13,75.51,0.6747,0.4037,0,223,6,65.57
4,1,257,15,57.14,0.5902,0.6344,0,168,9,56.32
3,1,43,2,58.57,0.608,0.7619,1,237,2,58.98
3,3,191,13,72.42,0.7581,0.5404,1,295,3,65.45
1,1,301,24,47.97,0.4941,0.8331,1,221,6,48.03
2,3,57,2,67.76,0.687,0.7192,0,248,1,57.99
2,3,225,12,60.25,0.6535,0.5876,1,47,6,61.76
2,1,322,17,39.98,0.3408,0.6761,0,322,5,37.46
3,1,140,7,57.28,0.5823,0.4105,0,138,3,55.33
3,1,193,11,60.67,0.604,0.9066,1,137,1,70.2
4,3,56,3,81.41,0.773,0.7671,0,328,1,82.81
3,3,106,4,55.56,0.605,0.5765,0,96,9,56.65
1,2,86,5,32.48,0.3227,0.6992,0,219,7,34.77
3,2,285,12,60.73,0.6618,0.9025,1,208,2,65.15
3,3,162,7,73.31,0.7802,0.4677,0,144,9,64.72
3,1,156,7,46.12,0.4448,0.9934,1,212,5,60.0
4,2,345,21,0.0,0.0,0.7913,1,56,0,77.55
4,3,252,13,68.93,0.6981,0.882,1,312,2,67.8
2,2,321,14,53.02,0.4711,0.7075,1,64,1,52.86
2,2,42,2,36.8,0.3531,0.3769,0,124,7,32.12
2,3,59,4,61.25,0.6152,0.7384,1,122,9,56.14
2,3,252,16,51.38,0.4849,0.5005,1,337,4,55.07
1,3,232,11,51.22,0.4981,0.931,1,109,5,51.03
1,2,158,9,44.49,0.4218,0.5028,1,184,7,42.65
3,2,278,12,70.14,0.7222,0.4946,0,267,3,63.08
2,2,133,5,66.94,0.6397,0.5639,1,149,2,56.13
4,3,313,19,0.0,0.0,0.9247,1,160,0,82.49
4,1,264,12,0.0,0.0,0.3387,0,306,0,55.5
1,1,188,12,34.4,0.3713,0.8154,1,264,7,35.73
2,3,350,14,74.26,0.6511,0.9732,1,203,8,77.16
4,1,127,5,60.63,0.5598,0.7708,1,139,5,56.51
3,3,59,4,54.25,0.509,0.874,1,305,9,58.52
3,1,117,7,52.93,0.5322,0.7948,1,359,7,57.95
2,3,302,14,69.44,0.7383,0.648,0,94,10,69.35
3,1,183,14,66.15,0.6556,0.7352,1,121,3,69.38
2,1,295,22,46.86,0.4869,0.8168,1,360,3,54.41
4,3,220,14,79.35,0.8486,0.6741,1,168,2,75.67
1,1,139,6,45.01,0.4292,0.9146,1,217,1,47.0
4,2,311,16,74.69,0.7774,0.5295,1,89,2,60.04
4,2,249,16,57.72,0.5175,0.5065,1,223,5,58.75
1,2,81,4,40.06,0.3576,0.7361,1,99,10,36.22
4,1,121,5,64.98,0.7063,0.5474,1,168,4,60.06
3,1,206,11,48.82,0.5337,0.9054,1,275,4,41.7
3,1,239,11,53.82,0.4726,0.9741,1,62,9,57.59
1,2,152,6,43.24,0.461,0.553,0,156,8,38.43
1,3,213,16,39.49,0.3882,0.7723,1,268,6,37.08
2,1,247,15,0.0,0.0,0.5667,0,270,0,50.03
4,1,201,11,72.1,0.7668,0.789,1,135,3,67.48
3,1,167,7,83.18,0.8866,0.8612,1,281,7,84.0
2,2,128,5,66.12,0.7266,0.954,1,247,4,67.51
4,1,286,12,61.96,0.6406,0.8617,1,102,6,63.19
2,3,309,18,52.2,0.505,0.876,1,365,4,57.62
2,1,337,24,63.86,0.6696,0.9666,1,124,9,69.93
2,3,225,15,57.79,0.5902,0.8662,1,266,3,60.84
3,1,301,15,59.94,0.6477,0.4437,0,11,5,53.18
1,1,128,5,43.51,0.4247,0.5954,1,351,2,36.15
3,2,321,14,80.44,0.7039,0.7519,1,233,8,76.63
2,1,212,16,64.86,0.5793,0.9536,1,170,6,62.41
2,2,249,14,68.06,0.739,0.3112,0,97,10,54.47
3,3,173,10,59.8,0.5402,0.5181,0,134,10,58.21
4,1,77,4,68.76,0.7167,0.4141,0,217,6,59.27
3,3,170,7,84.79,0.8266,0.8158,1,231,10,84.55
2,3,42,2,62.72,0.5485,0.8843,1,230,1,63.28
2,1,187,11,41.27,0.4282,0.6656,1,325,4,47.35
4,1,108,4,66.19,0.6675,0.7635,1,50,5,63.45
1,2,47,2,0.0,0.0,0.5142,0,13,0,33.76
3,2,251,16,51.09,0.4771,0.8171,1,64,10,60.67
2,2,167,12,0.0,0.0,0.8132,1,289,0,49.52
4,1,100,4,57.32,0.6177,0.9485,1,278,6,68.45
2,2,32,2,59.07,0.5969,0.5552,0,97,1,51.19
2,1,38,2,45.9,0.439,0.6263,1,183,10,43.01
2,1,280,12,34.62,0.3337,0.6784,1,43,4,38.75
2,2,321,22,0.0,0.0,0.59,1,353,0,75.85
2,1,285,14,47.35,0.4546,0.5018,1,90,10,44.11
4,3,48,2,0.0,0.0,0.614,1,79,0,63.31
3,3,332,20,0.0,0.0,0.8303,0,96,0,70.54
3,1,153,7,56.71,0.5938,0.4267,0,154,2,47.81
2,2,226,13,66.02,0.5866,0.8788,1,278,3,69.73
1,1,235,11,46.53,0.429,0.6229,1,75,1,41.89
3,1,195,7,64.12,0.6245,0.6215,0,171,4,53.89
1,3,274,19,0.0,0.0,0.7417,1,157,0,61.72
3,2,79,3,57.93,0.5105,0.9271,1,15,7,65.13
3,2,295,14,63.21,0.621,0.9667,1,116,8,61.8
4,2,232,13,0.0,0.0,0.6096,1,203,0,65.42
1,2,159,11,0.0,0.0,0.7716,1,108,0,59.62
4,3,103,6,61.66,0.646,0.7928,1,154,2,67.69
2,2,84,4,49.35,0.4601,0.6867,1,363,2,54.75
4,2,51,3,49.28,0.4716,0.7616,1,245,1,51.94
1,1,198,13,54.92,0.5808,0.615,1,323,6,52.48
2,1,208,13,61.17,0.5407,0.9246,1,31,5,58.73
3,1,117,5,63.9,0.5895,0.5465,1,140,8,50.16
4,3,164,7,78.33,0.7974,0.9281,1,28,3,73.7
1,3,238,13,62.41,0.6541,0.6682,1,255,1,61.33
4,1,41,2,61.12,0.5578,0.6028,1,215,10,52.16
1,1,290,12,0.0,0.0,0.5548,1,355,0,27.4
4,3,167,7,0.0,0.0,0.8567,1,92,0,75.61
4,3,257,11,55.13,0.5481,0.4762,0,246,10,39.82
2,1,60,4,46.33,0.4561,0.9984,1,224,4,45.55
2,2,192,8,60.88,0.6649,0.7934,1,70,2,60.68
2,2,298,16,49.7,0.4429,0.8369,1,42,10,52.24
3,1,203,9,55.78,0.5011,0.5309,1,152,8,42.71
2,2,296,18,59.22,0.5631,0.7465,1,73,9,56.98
3,2,305,14,69.08,0.588,0.6359,1,237,1,69.54
3,2,87,6,71.98,0.6681,0.7223,1,320,6,69.42
2,1,312,16,52.07,0.5017,0.4471,0,311,5,41.95
4,3,216,16,70.24,0.7585,0.5975,1,220,10,68.18
3,2,253,11,64.08,0.6786,0.97,1,134,5,71.38
4,1,190,13,71.53,0.7412,0.6562,0,312,9,76.93
4,2,86,4,72.52,0.7316,0.9642,1,20,3,75.51
3,1,218,8,0.0,0.0,0.3665,0,60,0,52.89
4,3,205,14,0.0,0.0,0.9953,1,239,0,75.56
4,1,191,15,61.67,0.5517,0.5786,1,321,4,66.8
2,3,305,15,54.98,0.522,0.584,1,234,7,47.79
1,1,61,3,40.0,0.3974,0.6545,1,225,3,39.46
3,2,52,2,79.79,0.7804,0.5224,1,114,6,61.24
4,3,80,4,84.01,0.721,0.6964,1,43,5,82.17
4,1,72,3,68.75,0.7245,0.6919,1,232,2,60.54
4,2,144,6,70.3,0.6463,0.826,1,364,2,76.91
3,1,196,13,47.91,0.4592,0.6026,0,16,2,41.37
3,3,290,23,69.41,0.6686,0.423,0,237,5,70.65
4,2,207,12,62.15,0.5468,0.9965,1,188,5,68.88
3,2,105,5,87.31,0.75,0.7464,1,146,5,86.13
2,2,325,16,54.66,0.5921,0.6986,1,87,8,53.42
4,1,221,10,65.41,0.6648,0.3481,0,310,5,57.56
3,1,324,22,53.43,0.4631,0.7272,1,111,8,58.73
3,2,35,2,63.44,0.6969,0.5798,1,111,9,66.29
1,2,166,7,40.72,0.428,0.6677,1,87,1,47.48
2,1,255,20,53.45,0.5225,0.5012,1,148,10,54.36
4,1,340,17,73.61,0.7363,0.6255,1,239,4,68.93
3,3,86,3,47.91,0.469,0.963,1,137,6,54.81
1,2,288,15,49.49,0.5262,0.7539,1,289,9,50.02
1,2,37,2,0.0,0.0,0.8705,1,365,0,61.04
1,2,138,8,39.72,0.389,0.7161,1,312,10,32.43
1,1,60,4,32.03,0.3435,0.5375,1,158,6,30.92
4,2,98,5,68.37,0.7018,0.6734,1,278,2,72.9
2,1,259,11,37.01,0.387,0.9507,1,174,4,38.44
1,1,101,8,34.94,0.3039,0.8725,1,199,3,34.36
4,3,86,3,71.5,0.7721,0.6055,1,156,6,74.45
3,1,316,15,64.5,0.5951,0.4489,0,30,6,49.34
3,1,91,4,75.68,0.8312,0.9895,1,292,3,74.02
4,2,236,17,80.68,0.8208,0.9074,1,195,3,79.12
4,1,283,13,67.45,0.6147,0.5181,1,122,5,59.38
3,2,97,4,43.73,0.428,0.7729,1,271,7,48.39
4,3,221,13,76.72,0.8277,0.571,1,244,9,77.08
4,3,300,19,77.93,0.754,0.4399,0,282,2,72.57
3,2,350,14,82.01,0.7038,0.8917,1,78,8,75.98
1,1,38,2,48.63,0.4494,0.5089,1,207,9,43.9
3,2,139,6,56.26,0.602,0.8483,1,328,10,58.73
1,1,147,6,41.49,0.4384,0.8315,1,228,1,50.06
1,2,241,11,38.45,0.3398,0.8097,0,50,4,41.28
1,2,153,10,57.85,0.6141,0.3098,0,53,7,47.15
4,3,202,9,71.43,0.6576,0.4165,0,125,3,55.58
2,1,277,15,54.93,0.5295,0.723,1,183,2,63.86
3,1,72,5,62.88,0.54,0.5948,1,127,4,64.4
4,3,283,12,67.06,0.7061,0.7114,0,351,2,65.82
2,2,282,12,59.04,0.6318,0.9761,1,135,4,66.12
2,3,52,3,57.5,0.5334,0.5308,0,350,5,50.89
3,2,252,12,54.91,0.6031,0.8937,1,120,8,56.66
4,3,318,19,79.88,0.8348,0.8926,1,79,4,85.86
3,3,249,17,60.57,0.5281,0.6069,1,259,10,66.48
4,1,323,19,63.05,0.582,0.9718,1,262,5,66.16
4,3,346,17,69.83,0.7061,0.3166,0,140,2,57.26
2,3,330,25,57.05,0.5305,0.6617,1,184,2,67.74
1,3,228,12,63.16,0.6639,0.504,1,145,10,54.79
3,3,164,11,50.76,0.4929,0.8206,1,364,2,56.58
3,3,90,4,63.02,0.6923,0.3684,0,247,8,53.99
2,3,136,5,57.77,0.5207,0.6638,1,231,4,47.84
4,2,252,17,65.26,0.6093,0.6613,1,115,2,73.56
1,1,249,12,47.09,0.4004,0.5375,1,361,4,34.86
1,2,68,2,29.67,0.2718,0.9437,1,221,9,30.42
4,3,71,3,74.24,0.6849,0.5145,0,266,2,64.32
1,1,103,6,26.89,0.2902,0.5722,1,195,3,36.63
3,3,219,11,56.83,0.5867,0.7801,1,57,5,55.82
2,3,139,6,47.51,0.4356,0.8746,1,46,4,40.78
2,3,336,22,55.28,0.5625,0.724,0,212,6,58.5
4,2,226,10,88.17,0.7578,0.8148,1,182,4,94.83
4,2,226,15,71.16,0.7313,0.8448,0,193,2,72.19
1,2,286,15,44.31,0.4774,0.4125,0,344,10,35.9
3,1,268,12,63.55,0.6404,0.6824,1,91,10,58.82
2,3,187,9,55.12,0.5646,0.6491,1,313,8,57.43
1,2,325,13,57.49,0.5762,0.548,1,159,6,50.57
4,1,50,2,60.76,0.6418,0.3708,0,270,9,56.34
2,2,105,8,55.22,0.5739,0.6436,1,194,6,57.79
2,3,336,13,57.23,0.5789,0.6247,0,221,8,57.41
1,2,211,12,26.37,0.2345,0.5027,0,76,9,17.01
4,3,38,2,69.04,0.613,0.728,0,100,6,71.81
2,1,249,13,49.86,0.4367,0.5969,1,316,7,44.62
2,2,294,14,49.06,0.4612,0.6764,0,276,7,48.91
2,1,87,3,40.8,0.4209,0.6005,0,286,5,35.75
3,2,38,2,59.07,0.5494,0.3008,0,338,5,51.02
4,2,158,10,54.18,0.4713,0.5923,0,290,6,57.26
4,3,176,10,70.21,0.6495,0.6383,1,303,5,71.59
4,1,100,7,73.03,0.7887,0.3629,0,48,6,62.77
4,2,130,6,69.64,0.6465,0.5823,1,317,10,67.82
3,1,154,8,61.39,0.5258,0.9546,1,298,6,58.87
3,2,325,17,75.08,0.6412,0.8707,1,172,3,75.07
1,3,177,9,39.24,0.3717,0.807,1,340,3,38.4
4,2,284,13,64.2,0.6857,0.6224,1,333,10,56.48
3,2,332,13,72.53,0.7831,0.6105,0,102,1,61.12
4,2,167,11,76.15,0.7439,0.7222,1,206,10,79.02
1,3,313,13,66.96,0.6247,0.9352,1,285,7,69.64
2,3,45,2,0.0,0.0,0.6618,1,16,0,47.84
1,2,142,8,58.25,0.6013,0.4233,0,165,8,52.25
2,2,265,19,45.39,0.4072,0.8158,0,38,2,46.56
3,1,128,7,49.35,0.536,0.9534,1,309,3,50.45
1,3,282,19,41.91,0.4185,0.7627,1,296,1,37.56
4,3,307,22,78.28,0.8492,0.6234,0,250,7,74.76
4,1,151,6,49.03,0.4672,0.8287,1,265,6,48.14
3,1,53,2,59.03,0.5086,0.8003,1,90,4,61.7
1,3,338,22,79.29,0.8107,0.4956,0,239,2,69.37
4,1,33,2,60.39,0.5776,0.5523,0,173,4,53.31
2,3,251,17,39.66,0.3684,0.7836,0,293,10,42.02
3,1,278,17,61.26,0.6442,0.8708,1,183,5,59.75
4,1,342,14,0.0,0.0,0.8704,1,22,0,61.78
3,1,234,11,55.49,0.4968,0.7674,1,172,7,57.65
4,1,118,6,71.76,0.712,0.8855,1,67,8,71.91
3,3,139,7,58.6,0.5335,0.7131,1,108,7,52.67
3,3,135,10,59.84,0.5392,0.8892,1,274,8,74.64
1,2,227,12,44.43,0.4236,0.7374,1,200,10,47.42
3,2,149,6,62.49,0.5809,0.8194,1,236,5,69.77
4,3,175,13,95.55,0.9767,0.7666,1,324,5,94.88
1,3,301,12,35.61,0.3332,0.878,1,251,5,37.72
2,1,83,6,45.07,0.3927,0.5568,0,165,4,41.77
4,1,292,14,64.24,0.5598,0.8148,1,233,6,58.46
1,1,166,9,43.08,0.4046,0.7794,0,169,10,41.66
2,1,345,18,62.55,0.6382,0.6922,1,320,6,56.65
3,3,203,9,72.81,0.7689,0.9602,1,125,10,74.54
2,2,174,9,45.19,0.4417,0.7423,1,278,2,49.08
2,1,176,7,48.27,0.4325,0.818,1,323,10,41.39
4,3,151,7,0.0,0.0,0.8648,1,143,0,62.53
1,2,306,13,62.89,0.6339,0.5522,1,15,8,52.96
4,1,321,17,63.22,0.5707,0.507,1,312,7,58.02
4,2,298,12,70.14,0.7466,0.6899,1,65,1,67.81
2,3,220,14,61.6,0.6664,0.5767,1,234,4,60.13
3,1,240,17,60.02,0.5694,0.5809,1,309,7,64.53
3,2,183,9,61.22,0.526,0.6102,0,268,5,57.23
4,1,137,10,60.05,0.5741,0.5862,1,52,5,58.22
3,2,195,15,51.49,0.4714,0.4019,0,143,4,44.83
2,3,237,10,65.98,0.5751,0.7867,1,68,4,62.28
2,3,155,7,57.25,0.6052,0.6316,0,290,7,56.83
4,2,109,6,65.74,0.5592,0.6407,1,356,2,58.45
1,2,163,13,34.53,0.3311,0.4938,0,154,2,32.54
4,1,310,21,68.78,0.6204,0.5614,1,362,6,62.26
3,2,205,13,66.3,0.7079,0.8864,1,256,2,69.29
1,3,165,8,67.59,0.6486,0.5756,1,106,8,58.18
2,2,341,23,71.38,0.7739,0.6241,1,218,8,67.16
2,1,234,17,57.55,0.5311,0.6679,1,269,7,55.56
1,3,222,11,42.92,0.4335,0.6471,1,361,7,45.13
3,3,337,23,77.68,0.784,0.9941,1,216,1,88.5
4,3,27,2,80.28,0.7285,0.9488,1,340,5,78.05
1,1,63,3,48.89,0.4885,0.6512,1,116,3,41.8
2,1,74,3,62.27,0.5913,0.9089,1,90,1,60.77
1,1,330,22,55.05,0.5525,0.9775,1,46,8,54.95
1,2,148,7,56.61,0.6098,0.623,1,54,8,51.69
1,1,218,9,0.0,0.0,0.923,1,130,0,35.47
3,2,44,2,63.55,0.6688,0.976,1,292,6,62.15
2,1,78,3,68.01,0.7469,0.8271,0,228,8,70.33
2,2,47,2,60.59,0.52,0.74,1,324,2,58.68
4,3,339,14,76.17,0.6545,0.7388,1,191,1,78.11
4,2,216,17,87.87,0.9145,0.9048,1,93,8,98.83
1,2,266,10,0.0,0.0,0.9868,1,52,0,80.69
3,1,30,2,53.57,0.4588,0.765,0,350,2,53.1
1,2,28,2,62.23,0.6088,0.8266,1,329,10,63.2
2,1,297,21,57.8,0.627,0.7316,0,116,5,58.61
2,2,156,12,58.93,0.5375,0.9229,1,161,4,66.36
4,2,284,14,74.25,0.6981,0.773,1,39,4,66.23
2,3,163,7,48.16,0.51,0.7632,0,194,3,57.38
3,3,197,10,83.77,0.8153,0.781,0,265,8,82.59
1,3,121,8,31.99,0.3354,0.9957,1,266,2,39.72
1,2,216,10,56.22,0.537,0.3268,0,169,9,42.93
